"시군구명","어린이집코드","어린이집명","어린이집유형","운영현황","우편번호","상세주소","전화번호","팩스번호","홈페이지주소","보육실수","보육실 면적","놀이터수","CCTV총설치수","보육교직원수","정원","현원","시설 위도(좌표값)","시설 경도(좌표값)","통학차량운영여부","인가일자","휴지시작일자","휴지종료일자","폐지일자","데이터기준일자","제공서비스","반수-만0세","반수-만1세","반수-만2세","반수-만3세","반수-만4세","반수-만5세","반수-영아혼합(만0~2세)","반수-유아혼합(만3~5세)","반수-특수장애","반수-총계","아동수-만0세","아동수-만1세","아동수-만2세","아동수-만3세","아동수-만4세","아동수-만5세","아동수-영아혼합(만0~2세)","아동수-유아혼합(만3~5세)","아동수-특수장애","아동수-총계","근속년수-1년미만","근속년수-1년이상~2년미만","근속년수-2년이상~4년미만","근속년수-4년이상~6년미만","근속년수-6년이상","교직원현황-원장","교직원현황-보육교사","교직원현황-특수교사","교직원현황-치료교사","교직원현황-영양사","교직원현황-간호사","교직원현황-간호조무사","교직원현황-조리원","교직원현황-사무직원","교직원현황-총계","데이터수집일"
"구로구","11530000589","가온어린이집","국공립","정상","08339","서울특별시 구로구 서해안로34가길 33","02-2681-0090","02-2066-0102","","5","250","1","15","10","59","34","37.494042339804444","126.84907810333817","미운영","2015-04-01","","","","2021-11-17","야간연장","0","2","2","1","0","0","0","1","0","6","0","7","9","9","0","0","0","9","0","34","0","0","0","0","0","1","8","0","0","0","0","0","1","0","10","2021-11-17 22:03:54.0"
"구로구","11530000588","은솔어린이집","민간","정상","08208","서울특별시 구로구 경인로67길 33 101동 1층(신도림동 아이파크아파트)","02-2678-7728","02-2678-7718","","8","284","1","16","12","54","46","37.51128410526023","126.88806968349702","미운영","2015-02-24","","","","2021-11-17","일반","2","4","3","1","0","0","0","0","0","10","6","20","13","7","0","0","0","0","0","46","0","0","0","0","0","1","10","0","0","0","0","0","1","0","12","2021-11-17 22:03:55.0"
"구로구","11530000586","연우어린이집","국공립","정상","08365","서울특별시 구로구 천왕로 50 천왕이펜하우스 s","02-2612-3378","02-2614-3378","","4","313","1","9","10","65","52","37.4816523394","126.8386606345","미운영","2014-12-01","","","","2021-11-17","장애아통합","0","0","1","1","1","1","0","1","1","6","0","0","7","13","0","18","0","11","3","52","0","0","0","0","0","1","7","0","0","0","0","0","1","0","10","2021-11-17 22:03:55.0"
"구로구","11530000587","개봉푸르지오어린이집","국공립","정상","08236","서울특별시 구로구 남부순환로 775 개봉푸르지오아파트 복지관1층 개봉푸르지오어린이집","02-2615-5003","02-6958-6003","","5","303","1","8","13","66","66","37.50156868075152","126.84716301209458","미운영","2014-12-01","","","","2021-11-17","일반","1","3","2","1","0","0","0","1","0","8","2","15","14","15","0","0","0","20","0","66","0","0","0","0","0","1","10","0","0","0","0","0","1","0","13","2021-11-17 22:03:54.0"
"구로구","11530000585","숲속어린이집","가정","정상","08332","서울특별시 구로구 개봉로18길 35","070-4228-5043","02-2066-5043","","2","136","0","9","6","20","9","37.49090686727662","126.85781838802413","미운영","2014-08-14","","","","2021-11-17","일반","2","0","1","0","0","0","1","0","0","4","4","0","5","0","0","0","0","0","0","9","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000584","대우수수꽃다리어린이집","협동","폐지","08341","서울특별시 구로구 오류로8길 11 오류푸르지오아파트 106동101호","070-8226-0659","070-8226-0659","","3","74","0","4","0","20","0","37.491285629975735","126.8411140273046","미운영","2014-07-02","","","2020-03-31","2021-11-17","일반","3","2","2","1","0","0","7","0","0","15","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000583","예다움보듬이나눔이어린이집","국공립","정상","08348","서울특별시 구로구 개봉로 29","02-2689-9760","02-2689-9761","i995a@hanmail.net","5","177","1","14","13","67","63","37.48829889834925","126.85595538349724","미운영","2014-06-23","","","","2021-11-17","야간연장","0","1","2","1","1","1","0","0","0","6","0","5","14","12","16","16","0","0","0","63","0","0","0","0","0","1","11","0","0","0","0","0","1","0","13","2021-11-17 22:03:55.0"
"구로구","11530000582","자람터어린이집","국공립","정상","08389","서울특별시 구로구 디지털로26길 5 에이스하이엔드타워 1차 201호","02-6220-2928","02-6220-2929","","4","279","1","15","14","53","46","37.481609959749996","126.89347761709238","미운영","2014-03-31","","","","2021-11-17","일반","3","3","2","1","0","0","0","1","0","10","9","15","13","0","0","0","0","9","0","46","0","0","0","0","0","1","11","0","0","0","0","0","1","0","14","2021-11-17 22:03:55.0"
"구로구","11530000581","주사랑어린이집","가정","폐지","08350","서울특별시 구로구 오리로 1102-10 213동 103호 (천왕동 천왕연지타운2단지)","02-3666-0384","02-3666-0385","","4","52","0","4","0","19","0","37.4840156743917","126.84334098327944","미운영","2014-03-06","","","2020-04-30","2021-11-17","일반","1","2","2","0","0","0","2","0","0","7","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000580","아이샛별어린이집","가정","폐지","08350","서울특별시 구로구 오리로 1102-10 214동 103호(천왕동천왕연지타운2단지)","02-6225-7466","02-6225-7466","","4","52","0","4","0","19","0","37.4840156743917","126.84334098327944","미운영","2014-02-24","","","2019-10-10","2021-11-17","일반","1","1","2","0","0","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000579","새로미어린이집","가정","정상","08350","서울특별시 구로구 오리로 1102-10 213동 104호(천왕동 천왕연지타운2단지아파트)","02-6224-1215","02-6227-1215","","4","84","0","4","8","19","19","37.4840156743917","126.84334098327944","운영","2014-02-19","","","","2021-11-17","일반","0","0","2","0","0","0","3","0","0","5","0","0","8","0","0","0","11","0","0","19","0","0","0","0","0","1","6","0","0","0","0","0","0","0","8","2021-11-17 22:03:55.0"
"구로구","11530000578","꿈꾸는어린이집","가정","정상","08368","서울특별시 구로구 항동로 42 506동 103호(한양수자인에듀힐즈)","02-6085-9000","02-6085-9000","","3","53","0","4","6","20","20","37.47850274677348","126.82711014497145","미운영","2014-02-10","","","","2021-11-17","일반","1","2","1","0","0","0","0","0","0","4","3","10","7","0","0","0","0","0","0","20","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:54.0"
"구로구","11530000577","연초롱어린이집","국공립","정상","08350","서울특별시 구로구 오리로 1102-10 천왕2지구 2단지 209동1층","02-2066-2500","02-2066-2501","","6","438","1","13","13","77","57","37.4840156743917","126.84334098327944","미운영","2014-01-29","","","","2021-11-17","야간연장","1","2","1","1","0","0","0","2","0","7","3","10","7","11","0","0","0","26","0","57","0","0","0","0","0","1","10","0","0","0","0","0","1","0","13","2021-11-17 22:03:55.0"
"구로구","11530000576","새롬마을어린이집","국공립","정상","08268","서울특별시 구로구 고척로10길 45","02-2689-5588","02-2689-3456","","7","599","1","28","18","150","111","37.49724042044119","126.84181611133697","미운영","2014-01-02","","","","2021-11-17","일반","0","2","2","2","2","2","0","0","0","10","0","10","14","26","26","35","0","0","0","111","0","0","0","0","0","1","14","0","0","0","0","0","2","0","18","2021-11-17 22:03:55.0"
"구로구","11530000574","연지어린이집","국공립","정상","08342","서울특별시 구로구 오류로 39 연지타운1단지 104동 1층","02-2682-2822","02-2682-2822","","5","184","1","9","11","67","51","37.48667725666195","126.8399840479298","미운영","2014-01-02","","","","2021-11-17","야간연장","0","1","1","1","0","1","0","1","0","5","0","5","7","13","0","12","0","14","0","51","0","0","0","0","0","1","9","0","0","0","0","0","1","0","11","2021-11-17 22:03:55.0"
"구로구","11530000575","온새미어린이집","국공립","정상","08297","서울특별시 구로구 새말로18길 130","02-857-3322","02-857-3663","","5","209","1","13","14","79","78","37.50109586073607","126.89228736343216","미운영","2014-01-02","","","","2021-11-17","야간연장","0","2","2","2","1","1","0","1","0","9","0","10","14","15","20","19","0","0","0","78","0","0","0","0","0","1","11","0","0","0","0","0","1","0","14","2021-11-17 22:03:55.0"
"구로구","11530000573","IBK참!좋은어린이집","직장","정상","08379","서울특별시 구로구 디지털로32길 55 3층 구로동","02-830-3020","02-830-3083","www.ibkkids.net","4","178","0","15","13","49","40","37.48398930204628","126.89834057548853","미운영","2013-12-18","","","","2021-11-17","일반","0","4","3","0","0","0","0","2","0","9","0","10","14","0","0","0","0","16","0","40","0","0","0","0","0","1","10","0","0","0","0","0","2","0","13","2021-11-17 22:03:54.0"
"구로구","11530000572","사랑별어린이집","민간","폐지","08320","서울특별시 구로구 구로동로8길 30-1 (구로4동)","02-858-8010","02-858-8010","","4","122","0","4","0","46","0","37.48706724986176","126.88657711739498","운영","2013-12-10","","","2018-02-28","2021-11-17","일반","0","0","2","1","0","0","1","1","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000570","은가람어린이집","국공립","정상","08200","서울특별시 구로구 경인로67길 149 신도림구민생활체육관내 1층","02-2635-1700","02-2635-1701","","4","141","0","7","13","49","41","37.5137625902","126.8832339091","미운영","2013-09-13","","","","2021-11-17","야간연장","2","3","2","1","0","0","0","0","0","8","6","15","14","6","0","0","0","0","0","41","0","0","0","0","0","1","11","0","0","0","0","0","1","0","13","2021-11-17 22:03:55.0"
"구로구","11530000567","새움터어린이집","국공립","정상","08377","서울특별시 구로구 디지털로33길 28 1차101호","02-854-0022","02-854-0202","","6","310","1","13","18","72","70","37.48698181371887","126.89531356734429","미운영","2013-05-07","","","","2021-11-17","장애아통합야간연장","0","2","2","1","1","1","0","0","2","9","0","10","14","15","15","12","0","0","4","70","0","0","0","0","0","1","14","0","0","0","0","0","1","0","18","2021-11-17 22:03:55.0"
"구로구","11530000566","새롬어린이집","가정","휴지","08342","서울특별시 구로구 서해안로20길 38 가동 101호 (오류동 우남빌라)","02-6338-5241","02-2611-7779","","4","62","0","4","0","14","0","37.48491532569481","126.83738605542716","미운영","2012-10-19","2018-10-01","2019-09-30","","2021-11-17","야간연장휴일보육","0","0","1","0","0","0","5","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000565","법무부 남부보라미어린이집","직장","정상","08367","서울특별시 구로구 금오로 865 법무부 서울남부구치소내 체육관 1층","02-2611-1122","02-2611-4141","","4","147","1","16","11","54","53","37.47697860160817","126.8421335882339","미운영","2012-08-29","","","","2021-11-17","일반","0","2","1","1","1","1","0","0","0","6","0","10","7","8","12","16","0","0","0","53","0","0","0","0","0","1","8","0","0","0","0","0","1","0","11","2021-11-17 22:03:55.0"
"구로구","11530000564","구로생명숲어린이집","국공립","정상","08364","서울특별시 구로구 천왕로1길 5 (오류2동 구로생명숲어린이집)","02-2616-1671","02-2616-1677","","7","898","2","21","22","123","117","37.480618910270074","126.84232936391078","미운영","2012-07-31","","","","2021-11-17","야간연장","0","2","2","2","2","2","0","0","0","10","0","10","14","15","40","38","0","0","0","117","0","0","0","0","0","1","16","0","0","0","1","0","2","0","22","2021-11-17 22:03:54.0"
"구로구","11530000563","디큐브어린이집","민간","정상","08209","서울특별시 구로구 경인로 662","02-2672-8788","02-2672-8787","","5","180","0","8","10","42","41","37.50812346051443","126.88821255593254","미운영","2012-06-18","","","","2021-11-17","일반","2","2","4","0","0","0","0","0","0","8","6","10","25","0","0","0","0","0","0","41","0","0","0","0","0","1","8","0","0","0","0","0","1","0","10","2021-11-17 22:03:55.0"
"구로구","11530000562","우리들어린이집","가정","정상","08323","서울특별시 구로구 구일로 154-17 2동 101호(구로동 우방아파트)","070-8759-3685","","","4","51","0","4","4","19","10","37.49746316159314","126.87435089421996","미운영","2012-06-07","","","","2021-11-17","일반","1","1","1","0","0","0","1","0","0","4","0","5","0","0","0","0","5","0","0","10","0","0","0","0","0","1","2","0","0","0","0","0","0","0","4","2021-11-17 22:03:55.0"
"구로구","11530000560","자연뜰어린이집","가정","정상","08270","서울특별시 구로구 경인로 248-14 102동 101호(오류동 동부아파트)","02-2625-8887","02-2625-8887","","5","69","0","6","6","20","20","37.49722640006821","126.8479754815838","미운영","2012-06-07","","","","2021-11-17","일반","1","2","1","0","0","0","0","0","0","4","3","10","7","0","0","0","0","0","0","20","0","0","0","0","0","1","4","0","0","0","0","0","0","0","6","2021-11-17 22:03:55.0"
"구로구","11530000561","해가람어린이집","가정","폐지","08201","서울특별시 구로구 신도림로21길 25 301동 106호(신도림동 신도림우성3차아파트)","02-2675-8330","02-2675-8330","dasom7465@naver.com","4","51","0","5","0","19","0","37.51303207070554","126.8844951838495","미운영","2012-06-07","","","2019-02-28","2021-11-17","일반","1","1","1","0","0","0","5","0","0","8","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000559","꿈담터어린이집","민간","정상","08290","서울특별시 구로구 공원로11길 45","02-863-2810","02-863-2810","","4","183","0","8","3","42","7","37.50200265899414","126.88694160750643","미운영","2012-06-01","","","","2021-11-17","일반","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","7","0","7","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","2021-11-17 22:03:54.0"
"구로구","11530000558","하늘나무어린이집","가정","폐지","08365","서울특별시 구로구 천왕로 56 313동 101호(천왕동 천왕이펜하우스3단지 )","02-2687-3379","","","4","57","0","4","0","19","0","37.4768410197614","126.844354254877","미운영","2012-05-22","","","2017-12-01","2021-11-17","일반","1","1","2","1","0","0","4","0","0","9","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000557","푸르니어린이집","가정","폐지","08211","서울특별시 구로구 신도림로 16 302동 104호(신도림동 신도림2차e-편한세상)","02-2633-3389","","","4","53","0","5","0","19","0","37.5055330773658","126.88180160921","미운영","2012-05-18","","","2021-01-04","2021-11-17","일반","2","3","1","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:55.0"
"구로구","11530000556","꿈샘아이어린이집","가정","폐지","08374","서울특별시 구로구 도림로6길 29 101호(구로동)","02-855-1340","","","3","44","0","4","0","13","0","37.4852275695943","126.888518499307","미운영","2012-05-14","","","2020-12-14","2021-11-17","일반","0","1","1","0","0","0","3","0","0","5","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","2021-11-17 22:03:54.0"
"구로구","11530000555","베베몬테소리어린이집","가정","정상","08291","서울특별시 구로구 새말로9길 45 102동 102호 (구로동 신도림현대아파트0","02-859-4649","","","3","49","0","4","7","18","17","37.50482713194099","126.88579476785219","미운영","2012-05-09","","","","2021-11-17","일반","3","2","2","0","0","0","5","0","0","12","6","5","6","0","0","0","0","0","0","17","0","0","0","0","0","1","5","0","0","0","0","0","0","0","7","2021-11-17 22:03:55.0"
